sIP,dIP,sPort,dPort,protocol,packets,bytes,flags,sTime,duration,eTime,sensor
26.28.206.242,16.208.98.219,443,15039,6,11,4346,,2016/08/17T14:30:02.000,8.000,2016/08/17T14:30:10.000,0
16.208.98.219,102.177.101.84,11857,80,6,5,832,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
10.46.78.61,16.208.98.219,443,56457,6,13,5966,,2016/08/17T14:30:08.000,2.000,2016/08/17T14:30:10.000,0
16.208.98.219,10.46.78.61,56457,443,6,22,17568,,2016/08/17T14:30:08.000,2.000,2016/08/17T14:30:10.000,0
10.140.179.62,16.208.98.219,443,57712,6,3,367,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
131.115.32.73,16.208.98.106,53,23368,17,1,138,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,223.214.57.157,33983,80,6,2,132,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
102.177.101.84,16.208.98.219,80,11857,6,4,840,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
7.217.249.232,16.208.98.219,443,6066,6,4,580,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,113.20.235.147,62644,53,17,1,77,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.173,25.205.164.56,443,52934,6,6,672,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
113.20.235.147,16.208.98.219,53,62644,17,1,127,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,10.147.129.117,34577,53,17,1,110,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
223.214.57.157,16.208.98.219,80,33983,6,2,132,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
10.147.129.117,16.208.98.219,53,34577,17,1,142,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
25.205.164.56,16.208.98.173,52934,443,6,9,2225,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
121.179.23.25,16.208.98.219,443,41345,6,2,132,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
61.77.192.249,16.208.98.71,49156,25,6,19,13432,,2016/08/17T14:30:08.000,2.000,2016/08/17T14:30:10.000,0
18.44.158.55,16.208.98.219,80,27608,6,3,253,,2016/08/17T14:30:08.000,2.000,2016/08/17T14:30:10.000,0
16.208.98.219,19.164.2.248,47313,443,6,2,132,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
19.164.2.207,16.208.98.219,443,11309,6,1,66,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,19.164.2.207,11309,443,6,2,132,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,171.58.213.194,64537,443,6,7,596,,2016/08/17T14:30:03.000,7.000,2016/08/17T14:30:10.000,0
171.58.213.194,16.208.98.219,443,64537,6,6,2840,,2016/08/17T14:30:03.000,7.000,2016/08/17T14:30:10.000,0
179.103.72.122,16.208.98.78,20586,443,6,1,66,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.78,179.103.72.122,443,20586,6,2,169,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
253.4.230.17,16.208.98.219,80,32975,6,7,4294,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,253.4.230.17,32975,80,6,4,1708,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,38.123.247.103,54363,443,6,2,132,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,19.164.2.37,13625,443,6,1,66,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
38.123.247.103,16.208.98.219,443,54363,6,1,66,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,10.237.103.127,10171,443,6,1,66,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,10.237.103.127,6154,443,6,1,66,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
10.237.103.127,16.208.98.219,443,6154,6,2,159,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,86.114.127.30,19315,443,6,3,186,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
98.80.21.146,16.208.98.78,63145,443,6,1,103,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
10.38.88.51,16.208.98.219,443,50933,6,3,659,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.78,98.80.21.146,443,63145,6,3,229,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,10.38.88.51,50933,443,6,4,789,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.61,61.77.27.42,25,60592,6,9,5252,,2016/08/17T14:30:09.000,1.000,2016/08/17T14:30:10.000,0
16.208.98.78,102.224.172.191,443,32991,6,1,66,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
171.212.47.140,16.208.98.219,443,55886,6,4,663,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,171.212.47.140,55886,443,6,8,1601,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,223.159.105.19,14102,53,17,1,95,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
19.164.2.95,16.208.98.219,443,29605,6,1,66,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,19.164.2.95,29605,443,6,2,132,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
19.164.2.248,16.208.98.219,443,64944,6,1,66,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,19.164.2.248,64944,443,6,2,132,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
19.164.2.49,16.208.98.219,443,19261,6,1,214,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
223.159.105.19,16.208.98.219,53,14102,17,1,140,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,223.159.105.19,7703,53,17,1,98,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,147.235.31.205,3293,443,6,10,1199,,2016/08/17T14:30:09.000,1.000,2016/08/17T14:30:10.000,0
87.152.38.156,16.208.98.78,3921,443,6,16,6045,,2016/08/17T14:30:07.000,3.000,2016/08/17T14:30:10.000,0
16.208.98.78,87.152.38.156,443,3921,6,9,1325,,2016/08/17T14:30:07.000,3.000,2016/08/17T14:30:10.000,0
223.159.105.19,16.208.98.219,53,7703,17,1,114,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,171.52.34.126,50797,80,6,3,672,,2016/08/17T14:30:09.000,1.000,2016/08/17T14:30:10.000,0
10.234.7.113,16.208.98.219,80,25675,6,3,919,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
78.87.238.233,16.208.98.219,80,65041,6,5,600,,2016/08/17T14:30:04.000,6.000,2016/08/17T14:30:10.000,0
16.208.98.219,78.87.238.233,65041,80,6,5,2041,,2016/08/17T14:30:04.000,6.000,2016/08/17T14:30:10.000,0
171.224.180.1,16.208.98.219,80,60547,6,2,187,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
171.52.34.126,16.208.98.219,80,50797,6,2,132,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,19.164.2.183,28472,443,6,2,2872,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,19.164.2.49,19261,443,6,8,1282,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
19.164.2.183,16.208.98.219,443,28472,6,2,132,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,19.164.2.214,13541,443,6,59,5941,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,19.155.84.40,22356,443,6,10,1216,,2016/08/17T14:30:09.000,1.000,2016/08/17T14:30:10.000,0
19.155.84.40,16.208.98.219,443,35201,6,8,4055,,2016/08/17T14:30:09.000,1.000,2016/08/17T14:30:10.000,0
16.208.98.219,19.155.84.40,35201,443,6,8,790,,2016/08/17T14:30:09.000,1.000,2016/08/17T14:30:10.000,0
16.208.98.219,60.148.99.58,45933,443,6,7,784,,2016/08/17T14:30:09.000,1.000,2016/08/17T14:30:10.000,0
16.208.98.219,60.148.99.58,21642,443,6,9,1133,,2016/08/17T14:30:09.000,1.000,2016/08/17T14:30:10.000,0
199.97.215.7,16.208.98.219,443,39976,6,5,3167,,2016/08/17T14:30:09.000,1.000,2016/08/17T14:30:10.000,0
16.208.98.219,199.97.215.7,39976,443,6,6,573,,2016/08/17T14:30:09.000,1.000,2016/08/17T14:30:10.000,0
16.208.98.219,19.164.216.197,14526,5222,6,2,120,,2016/08/17T14:30:05.000,5.000,2016/08/17T14:30:10.000,0
16.208.98.219,25.38.183.80,18970,53,17,1,98,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
10.38.14.208,16.208.98.219,443,57925,6,5,544,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,10.38.14.208,57925,443,6,5,401,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,253.4.230.17,33125,443,6,6,678,,2016/08/17T14:30:09.000,1.000,2016/08/17T14:30:10.000,0
16.208.98.219,41.222.61.42,59137,443,6,1,66,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,215.234.244.131,21803,80,6,12,5363,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
25.38.183.80,16.208.98.219,53,18970,17,1,125,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
61.77.27.42,16.208.98.61,60592,25,6,9,1152,,2016/08/17T14:30:09.000,1.000,2016/08/17T14:30:10.000,0
16.208.98.219,76.137.79.191,10310,53,17,1,104,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
76.137.79.191,16.208.98.219,53,10310,17,1,257,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
87.152.38.143,16.208.98.78,36689,443,6,5,367,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,10.234.7.113,25675,80,6,7,3362,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,10.210.206.65,1909,53,17,1,107,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.78,87.152.38.143,443,36689,6,9,7360,,2016/08/17T14:30:01.000,9.000,2016/08/17T14:30:10.000,0
19.164.216.197,16.208.98.219,5222,14526,6,2,602,,2016/08/17T14:30:04.000,6.000,2016/08/17T14:30:10.000,0
215.234.244.131,16.208.98.219,80,21803,6,7,4943,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
10.38.14.208,16.208.98.219,443,33313,6,4,325,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,10.38.14.208,33313,443,6,5,843,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
10.38.14.208,16.208.98.219,443,45026,6,5,544,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
102.224.172.191,16.208.98.78,32991,443,6,2,132,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,10.38.14.208,45026,443,6,6,467,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
19.3.238.70,16.208.98.78,50731,443,6,5,355,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
65.73.183.225,16.208.98.219,80,29595,6,2,132,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,65.73.183.225,29595,80,6,1,66,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,41.222.61.42,47876,80,6,4,272,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
19.155.84.205,16.208.98.219,443,25606,6,8,3569,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
19.164.2.214,16.208.98.219,443,13541,6,69,80102,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
41.222.61.42,16.208.98.219,80,47876,6,2,140,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,19.155.84.205,25606,443,6,9,2996,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,16.166.103.121,42296,443,6,6,1068,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
19.155.84.205,16.208.98.219,443,57953,6,11,9584,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
10.140.234.55,16.208.98.219,443,55355,6,6,911,,2016/08/17T14:30:09.000,1.000,2016/08/17T14:30:10.000,0
16.208.98.219,10.140.234.55,55355,443,6,9,1731,,2016/08/17T14:30:09.000,1.000,2016/08/17T14:30:10.000,0
16.208.98.219,19.155.84.205,57953,443,6,14,2696,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,10.140.234.55,60579,443,6,6,1470,,2016/08/17T14:30:09.000,1.000,2016/08/17T14:30:10.000,0
10.140.234.55,16.208.98.219,443,61486,6,8,1336,,2016/08/17T14:30:09.000,1.000,2016/08/17T14:30:10.000,0
16.208.98.219,10.140.234.55,61486,443,6,8,1657,,2016/08/17T14:30:09.000,1.000,2016/08/17T14:30:10.000,0
10.140.234.55,16.208.98.219,443,48789,6,5,391,,2016/08/17T14:30:09.000,1.000,2016/08/17T14:30:10.000,0
16.208.98.219,10.140.234.55,48789,443,6,11,2412,,2016/08/17T14:30:09.000,1.000,2016/08/17T14:30:10.000,0
10.140.234.55,16.208.98.219,443,60579,6,6,618,,2016/08/17T14:30:09.000,1.000,2016/08/17T14:30:10.000,0
10.140.234.55,16.208.98.219,443,17496,6,7,1109,,2016/08/17T14:30:09.000,1.000,2016/08/17T14:30:10.000,0
16.208.98.219,19.155.84.205,30522,443,6,10,1239,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,10.140.234.55,47516,443,6,8,1665,,2016/08/17T14:30:09.000,1.000,2016/08/17T14:30:10.000,0
16.208.98.219,239.60.110.132,25554,80,6,1,1514,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
61.215.148.73,16.208.98.219,443,39737,6,11,4418,,2016/08/17T14:30:09.000,1.000,2016/08/17T14:30:10.000,0
16.208.98.219,147.235.31.205,60622,443,6,10,1199,,2016/08/17T14:30:09.000,1.000,2016/08/17T14:30:10.000,0
239.60.110.132,16.208.98.219,80,64535,6,2,780,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
86.114.167.50,16.208.98.219,80,50177,6,1,66,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
19.155.84.205,16.208.98.219,443,30522,6,6,1903,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.78,179.103.72.122,443,47669,6,1,103,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
10.38.14.208,16.208.98.219,443,42375,6,4,1011,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,10.38.14.208,42375,443,6,7,2101,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,146.195.89.153,40965,80,6,4,1037,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,19.111.144.65,16650,53,17,1,90,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
10.168.25.8,16.208.98.219,443,60643,6,4,782,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,10.168.25.8,60643,443,6,6,2227,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,146.45.75.110,8718,443,6,12,1698,,2016/08/17T14:30:09.000,1.000,2016/08/17T14:30:10.000,0
10.234.168.81,16.208.98.219,80,49525,6,146,214462,,2016/08/17T14:30:06.000,4.000,2016/08/17T14:30:10.000,0
16.208.98.219,10.234.168.81,49525,80,6,179,13250,,2016/08/17T14:30:06.000,4.000,2016/08/17T14:30:10.000,0
10.140.179.62,16.208.98.219,443,52844,6,6,618,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.166.103.121,16.208.98.219,443,42296,6,6,1116,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,86.114.167.50,50177,80,6,5,933,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,199.97.215.7,22004,443,6,7,698,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
10.140.67.195,16.208.98.219,443,56269,6,2,140,,2016/08/17T14:30:09.000,1.000,2016/08/17T14:30:10.000,0
199.97.215.7,16.208.98.219,443,22004,6,8,1779,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,253.4.230.17,38355,443,6,2,368,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,239.60.110.132,64535,80,6,4,2536,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
171.239.94.107,16.208.98.219,443,28889,6,5,4887,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
171.165.221.63,16.208.98.219,443,28066,6,4,2920,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,10.140.67.195,56269,443,6,5,916,,2016/08/17T14:30:09.000,1.000,2016/08/17T14:30:10.000,0
10.234.7.52,16.208.98.219,80,12901,6,1110,1678484,,2016/08/17T14:30:01.000,9.000,2016/08/17T14:30:10.000,0
10.234.168.81,16.208.98.219,80,58264,6,32,47209,,2016/08/17T14:30:06.000,4.000,2016/08/17T14:30:10.000,0
171.84.14.3,16.208.98.219,443,7721,6,3,1654,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,10.234.168.81,58264,80,6,65,4290,,2016/08/17T14:30:06.000,4.000,2016/08/17T14:30:10.000,0
16.208.98.219,41.121.117.69,46847,443,6,10,3553,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,76.137.5.235,16056,53,17,1,139,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
76.137.5.235,16.208.98.219,53,16056,17,1,404,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
253.4.230.17,16.208.98.219,443,38355,6,3,565,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
10.140.179.62,16.208.98.219,443,61312,6,5,552,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
10.140.179.62,16.208.98.219,443,12377,6,5,552,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,10.140.179.62,61312,443,6,7,975,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,10.140.179.62,12377,443,6,6,915,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,61.215.148.73,39737,443,6,19,14937,,2016/08/17T14:30:09.000,1.000,2016/08/17T14:30:10.000,0
61.215.148.73,16.208.98.219,443,46130,6,13,8583,,2016/08/17T14:30:09.000,1.000,2016/08/17T14:30:10.000,0
19.164.2.49,16.208.98.219,443,7952,6,2,218,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,61.215.148.73,46130,443,6,18,10019,,2016/08/17T14:30:09.000,1.000,2016/08/17T14:30:10.000,0
16.208.98.219,153.210.171.13,35760,80,6,4,272,,2016/08/17T14:30:05.000,5.000,2016/08/17T14:30:10.000,0
190.82.62.224,16.208.98.219,443,15381,6,8,6386,,2016/08/17T14:30:05.000,5.000,2016/08/17T14:30:10.000,0
179.103.72.122,16.208.98.78,40005,443,6,4,301,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,19.164.2.49,7952,443,6,5,829,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,101.191.80.191,39716,53,17,1,95,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
10.234.168.81,16.208.98.219,80,64856,6,106,156829,,2016/08/17T14:30:06.000,4.000,2016/08/17T14:30:10.000,0
171.254.251.227,16.208.98.219,443,27270,6,6,3725,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,10.234.168.81,64856,80,6,173,12662,,2016/08/17T14:30:06.000,4.000,2016/08/17T14:30:10.000,0
16.208.98.219,171.254.251.227,27270,443,6,5,1149,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,146.45.75.110,26391,443,6,10,823,,2016/08/17T14:30:09.000,1.000,2016/08/17T14:30:10.000,0
16.208.98.78,87.152.38.56,443,43382,6,1,247,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,19.164.2.49,55993,443,6,3,894,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
146.45.75.110,16.208.98.219,443,18552,6,4,1633,,2016/08/17T14:30:09.000,1.000,2016/08/17T14:30:10.000,0
16.208.98.219,146.45.75.110,18552,443,6,9,1067,,2016/08/17T14:30:09.000,1.000,2016/08/17T14:30:10.000,0
253.4.230.17,16.208.98.219,443,32931,6,5,2730,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,253.4.230.17,32931,443,6,7,648,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
101.191.80.191,16.208.98.219,53,39716,17,1,247,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
60.148.99.58,16.208.98.219,443,45933,6,5,1827,,2016/08/17T14:30:09.000,1.000,2016/08/17T14:30:10.000,0
88.248.103.202,16.208.98.219,80,26532,6,4,1223,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,88.248.103.202,26532,80,6,10,7656,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,190.82.62.224,15381,443,6,13,2650,,2016/08/17T14:30:05.000,5.000,2016/08/17T14:30:10.000,0
3.39.65.98,16.208.98.219,80,43671,6,2,1584,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
25.205.164.56,16.208.98.173,9452,443,6,12,4094,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
65.250.178.51,16.208.98.219,53,61491,17,1,110,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,3.39.65.98,43671,80,6,5,1379,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.173,25.205.164.56,443,9452,6,8,5380,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,171.84.14.3,7721,443,6,7,636,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
153.210.171.13,16.208.98.219,80,35760,6,4,612,,2016/08/17T14:30:05.000,5.000,2016/08/17T14:30:10.000,0
16.208.98.219,171.165.221.63,28066,443,6,11,1377,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,171.239.94.107,28889,443,6,11,5206,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,10.147.129.209,49283,53,17,1,91,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
10.147.129.209,16.208.98.219,53,49283,17,1,123,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,133.245.101.236,62324,53,17,1,93,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
41.121.117.69,16.208.98.219,443,46847,6,3,180,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
133.245.101.236,16.208.98.219,53,62324,17,1,98,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.61,61.77.192.249,25,28167,6,13,5548,,2016/08/17T14:30:08.000,2.000,2016/08/17T14:30:10.000,0
248.142.203.63,16.208.98.219,443,40536,6,1,66,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,248.142.203.63,40536,443,6,2,132,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
61.77.192.249,16.208.98.139,29802,25,6,41,51147,,2016/08/17T14:30:07.000,3.000,2016/08/17T14:30:10.000,0
16.208.98.139,61.77.192.249,25,29802,6,18,4576,,2016/08/17T14:30:07.000,3.000,2016/08/17T14:30:10.000,0
16.208.98.78,25.205.164.56,443,15179,6,3,229,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,199.97.215.7,7684,443,6,4,291,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,86.114.167.202,33209,80,6,1,1456,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
199.97.215.7,16.208.98.219,443,7684,6,8,597,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
86.114.167.202,16.208.98.219,80,33209,6,2,140,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
199.97.215.7,16.208.98.219,443,61631,6,8,4615,,2016/08/17T14:30:09.000,1.000,2016/08/17T14:30:10.000,0
16.208.98.219,199.97.215.7,61631,443,6,11,5264,,2016/08/17T14:30:09.000,1.000,2016/08/17T14:30:10.000,0
16.208.98.219,18.85.245.69,21163,80,6,4,1118,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
239.60.110.132,16.208.98.219,80,25554,6,2,450,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,19.164.2.49,30233,443,6,12,2122,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.219,133.245.101.236,63744,53,17,1,82,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
133.245.101.236,16.208.98.219,53,63744,17,1,98,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
18.85.245.69,16.208.98.219,80,21163,6,2,132,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
212.31.25.165,16.208.98.78,54162,443,6,3,198,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.78,212.31.25.165,443,54162,6,3,235,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
16.208.98.173,189.186.120.219,443,24895,6,11,1545,,2016/08/17T14:30:09.000,1.000,2016/08/17T14:30:10.000,0
244.20.29.96,16.208.98.219,53,22136,17,1,671,,2016/08/17T14:30:10.000,0.000,2016/08/17T14:30:10.000,0
